mondoid,protein_id,did,name
MONDO:0010679,37,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17075,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1402,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15974,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7922,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13089,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3797,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15601,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11235,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16566,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12554,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10353,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20324,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20181,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19909,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20241,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2590,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19186,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13375,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4326,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11865,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19962,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16224,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16204,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7041,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11951,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19323,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3087,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10102,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,540,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15967,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19505,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1132,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17079,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8880,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,987,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,994,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9016,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16085,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,979,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1880,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18081,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8835,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5129,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8410,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15714,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5661,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6837,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19025,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20299,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15345,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17307,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1458,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9476,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2175,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5320,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11957,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1001,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12590,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14410,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5484,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16792,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13124,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10716,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16156,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18038,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19792,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18121,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5665,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,218,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,686,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2892,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8391,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9309,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10468,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7008,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2655,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2338,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1939,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10120,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,158,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9207,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18120,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19717,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2786,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16436,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18822,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3322,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15819,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15809,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8820,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18127,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8831,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5969,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1478,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17312,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18207,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7681,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19179,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,263,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1848,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9109,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3665,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12070,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6996,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14590,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14110,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19881,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13985,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15357,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12989,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6970,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2777,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19551,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7974,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15125,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17260,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10544,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12714,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9439,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13341,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4160,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,219,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13813,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5862,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18124,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8933,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19107,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5456,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2291,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6603,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6044,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15432,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14101,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10569,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13007,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10106,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20196,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5668,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17560,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6841,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6998,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6547,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17778,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9114,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,909,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13495,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20149,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9968,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10517,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5584,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8916,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16744,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17923,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16468,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4284,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17337,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10604,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,35,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15281,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19558,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9363,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17025,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14741,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11232,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6900,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13609,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6505,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14886,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2423,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19295,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10470,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3945,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16006,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15434,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13022,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8632,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8631,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15605,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8867,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16452,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13967,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13150,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17269,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11774,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19214,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12956,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12239,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3527,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14121,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17566,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6337,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15828,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10799,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11134,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9892,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10361,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13053,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10229,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20409,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1969,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12269,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15515,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13613,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3756,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6551,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19532,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3908,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8850,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13942,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,941,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15767,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16711,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5582,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11275,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,685,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17603,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13847,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18322,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9858,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15853,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4555,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8775,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11193,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10035,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12735,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14119,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1762,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13470,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19282,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6948,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8175,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2784,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4595,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12529,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12205,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2633,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17174,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2647,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1084,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14097,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3803,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14130,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14107,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5530,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15364,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15536,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15539,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15549,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15582,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15598,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15611,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15615,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15639,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15663,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15669,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16122,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16137,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16138,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16161,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16162,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16176,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16191,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16210,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16215,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16216,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15741,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15278,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11425,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19896,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1260,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2373,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2744,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17612,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15756,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8278,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12936,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10209,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2126,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12445,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,79,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19941,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16706,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13526,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2500,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,923,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20387,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19534,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,163,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10122,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13854,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19957,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2258,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6174,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17325,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18771,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4141,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17100,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9192,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13945,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4344,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13938,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4245,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13844,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20314,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4092,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10549,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1281,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8752,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3734,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,759,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14328,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18643,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14078,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5580,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8132,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18193,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,299,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5556,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17889,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9941,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5871,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6430,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16271,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1608,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18859,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8612,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4084,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5842,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4475,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6038,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5344,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6897,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12876,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10232,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9334,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12338,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9819,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10265,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,173,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,9393,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4216,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17267,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8856,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3487,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2425,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1823,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2009,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13114,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18944,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,14952,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1342,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3846,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13932,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3647,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12378,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2428,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1716,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13887,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1562,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,367,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13846,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,6460,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,1937,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20190,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12440,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10608,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19737,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16598,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20343,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19051,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15476,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10057,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8082,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12025,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,746,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5251,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,5865,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17749,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10634,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11530,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19779,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7763,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16521,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18765,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,12190,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,17865,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8789,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8928,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19229,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2797,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7977,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,16859,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,3648,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13900,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,8684,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,18111,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,20215,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4568,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,10447,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15061,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,2496,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,4202,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13391,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,11730,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19665,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,7149,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,221,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,15141,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19084,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,13704,DOID:11723,Duchenne muscular dystrophy
MONDO:0010679,19131,DOID:11723,Duchenne muscular dystrophy
MONDO:0008116,18683,DOID:11719,oculopharyngeal muscular dystrophy
MONDO:0020121,10554,DOID:9884,muscular dystrophy
MONDO:0020121,3705,DOID:9884,muscular dystrophy
MONDO:0020121,13093,DOID:9884,muscular dystrophy
MONDO:0020121,686,DOID:9884,muscular dystrophy
MONDO:0020121,218,DOID:9884,muscular dystrophy
MONDO:0020121,20247,DOID:9884,muscular dystrophy
MONDO:0020121,6293,DOID:9884,muscular dystrophy
MONDO:0020121,8767,DOID:9884,muscular dystrophy
MONDO:0020121,9992,DOID:9884,muscular dystrophy
MONDO:0020121,11901,DOID:9884,muscular dystrophy
MONDO:0020121,2724,DOID:9884,muscular dystrophy
MONDO:0020121,6625,DOID:9884,muscular dystrophy
MONDO:0020121,4155,DOID:9884,muscular dystrophy
